Order_ID,Order_Date,Customer_Name,Customer_Segment,Country,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Payment_Method,Year,Month,Month_Name,Quarter,Revenue_Per_Order,Profit_Margin,Shipping_Cost_Ratio,Discount_Value,Gross_Sales,Net_Sales_After_Shipping,Order_Size,Profit_Status,Discount_Level
ORD-10312,2024-10-03,Lucas Nilsson,Consumer,United Kingdom,Europe,Technology,Mechanical Gaming Keyboard,4,142.59,0,570.36,11.88,244.78,PayPal,2024,10,October,4,570.36,0.42916754330598217,0.020828950136755734,0.0,570.36,558.48,Medium,Profitable,No Discount
ORD-10512,2024-10-03,Omar Dubois,Home Office,Spain,Europe,Technology,Smart LED Desk Lamp,3,37.56,10,101.41,11.79,27.65,Cash on Delivery,2024,10,October,4,101.41,0.2726555566512178,0.11626072379449758,11.268,112.68,89.62,Medium,Profitable,Low
ORD-10767,2024-10-03,Omar Thompson,Consumer,United Kingdom,Europe,Furniture,Ergonomic Office Chair,4,287.66,5,1093.11,15.79,386.94,Cash on Delivery,2024,10,October,4,1093.11,0.3539808436479403,0.014445023831087448,57.53200000000001,1150.64,1077.32,Medium,Profitable,Low
ORD-11092,2024-10-03,Raj Thompson,Home Office,China,Asia Pacific,Clothing & Accessories,Wool Blend Scarf,3,55.82,5,159.09,12.34,63.02,Bank Transfer,2024,10,October,4,159.09,0.39612797787415926,0.07756615752090011,8.373000000000001,167.46,146.75,Medium,Profitable,Low
ORD-11797,2024-10-03,Hanna Sato,Consumer,United States,North America,Office Supplies,Sticky Notes Multicolor 6-Pack,6,7.06,20,33.89,9.61,5.22,Bank Transfer,2024,10,October,4,33.89,0.1540277367955149,0.28356447329595746,8.472,42.36,24.28,High,Profitable,Medium
ORD-10517,2024-10-04,Diego Johansson,Consumer,UAE,Middle East & Africa,Office Supplies,Ballpoint Pen Pack 12,2,16.71,5,31.75,14.63,2.08,Credit Card,2024,10,October,4,31.75,0.06551181102362205,0.4607874015748032,1.6710000000000003,33.42,17.119999999999997,Low,Profitable,Low
ORD-10999,2024-10-04,Layla Romano,Corporate,China,Asia Pacific,Office Supplies,Tape Dispenser Heavy Duty,10,8.48,10,76.32,21.04,17.12,PayPal,2024,10,October,4,76.32,0.22431865828092246,0.2756813417190776,8.480000000000002,84.80000000000001,55.279999999999994,High,Profitable,Low
ORD-11749,2024-10-04,Ivan Williams,Corporate,India,Asia Pacific,Technology,Portable External SSD 1TB,5,113.75,5,540.31,19.74,207.76,Bank Transfer,2024,10,October,4,540.31,0.38451999777905277,0.036534581999222666,28.4375,568.75,520.5699999999999,Medium,Profitable,Low
ORD-11228,2024-10-05,Sakura Thomas,Consumer,United States,North America,Furniture,Bookshelf 5-Tier,8,88.37,5,671.61,16.48,230.95,Cash on Delivery,2024,10,October,4,671.61,0.3438751656467295,0.024538050356605768,35.348000000000006,706.96,655.13,High,Profitable,Low
ORD-10412,2024-10-06,Nadia Taylor,Corporate,South Africa,Middle East & Africa,Office Supplies,Paper Clips Box 500pc,3,5.9,5,16.82,15.21,-6.36,Cash on Delivery,2024,10,October,4,16.82,-0.37812128418549346,0.904280618311534,0.8850000000000002,17.700000000000003,1.6099999999999994,Medium,Loss-Making,Low
ORD-10504,2024-10-06,John Suzuki,Home Office,Canada,North America,Clothing & Accessories,Leather Wallet Minimalist,1,37.98,10,34.18,7.22,7.97,Credit Card,2024,10,October,4,34.18,0.2331772966647162,0.211234640140433,3.798,37.98,26.96,Low,Profitable,Low
ORD-10988,2024-10-06,Oscar Martinez,Corporate,Colombia,South America,Clothing & Accessories,Travel Backpack 30L,5,34.24,10,154.08,20.25,48.23,Credit Card,2024,10,October,4,154.08,0.3130192107995846,0.1314252336448598,17.12,171.20000000000002,133.83,Medium,Profitable,Low
ORD-11136,2024-10-06,Emma Müller,Consumer,Italy,Europe,Clothing & Accessories,Travel Backpack 30L,1,99.45,15,84.53,7.83,26.98,Credit Card,2024,10,October,4,84.53,0.3191766236838992,0.09262983556133916,14.9175,99.45,76.7,Low,Profitable,Medium
ORD-11883,2024-10-06,Mia Costa,Consumer,Germany,Europe,Technology,Smart LED Desk Lamp,10,53.93,5,512.33,19.66,196.06,Cash on Delivery,2024,10,October,4,512.33,0.3826830363242441,0.0383737044483048,26.965,539.3,492.67,High,Profitable,Low
ORD-10119,2024-10-08,Zara Thomas,Consumer,United States,North America,Clothing & Accessories,Sports Water Bottle 750ml,6,16.76,5,95.53,8.44,36.81,PayPal,2024,10,October,4,95.53,0.3853239819951848,0.08834920967235423,5.0280000000000005,100.56,87.09,High,Profitable,Low
ORD-10021,2024-10-09,Giulia Yamamoto,Consumer,Australia,Asia Pacific,Clothing & Accessories,Cotton Formal Shirt,4,20.47,10,73.69,11.8,20.95,PayPal,2024,10,October,4,73.69,0.28429909078572396,0.1601302754783553,8.188,81.88,61.89,Medium,Profitable,Low
ORD-10663,2024-10-09,Hans Miller,Consumer,Italy,Europe,Technology,Portable External SSD 1TB,3,135.35,5,385.75,12.11,150.31,Credit Card,2024,10,October,4,385.75,0.38965651328580686,0.03139338950097213,20.3025,406.04999999999995,373.64,Medium,Profitable,Low
ORD-11018,2024-10-09,Liam Schmidt,Consumer,Australia,Asia Pacific,Office Supplies,Stapler Full-Size,4,13.9,0,55.6,11.78,18.8,Credit Card,2024,10,October,4,55.6,0.3381294964028777,0.21187050359712228,0.0,55.6,43.82,Medium,Profitable,No Discount
ORD-11739,2024-10-09,Olivia Sharma,Consumer,Mexico,North America,Technology,Wireless Bluetooth Headphones,4,58.38,0,233.52,13.39,91.69,PayPal,2024,10,October,4,233.52,0.3926430284343953,0.05733984241178486,0.0,233.52,220.13,Medium,Profitable,No Discount
ORD-11774,2024-10-09,John Wang,Home Office,Australia,Asia Pacific,Clothing & Accessories,Sports Water Bottle 750ml,2,21.81,10,39.26,12.21,5.24,Bank Transfer,2024,10,October,4,39.26,0.13346917982679574,0.3110035659704534,4.362,43.62,27.049999999999997,Low,Profitable,Low
ORD-11881,2024-10-09,Mia Jones,Home Office,France,Europe,Clothing & Accessories,Silk Tie Collection,8,48.56,5,369.06,24.35,150.47,PayPal,2024,10,October,4,369.06,0.40771148322765943,0.0659784316913239,19.424000000000003,388.48,344.71,High,Profitable,Low
ORD-11965,2024-10-09,Layla Patel,Consumer,Mexico,North America,Furniture,Corner L-Shaped Desk,1,371.21,10,334.09,5.6,105.76,Credit Card,2024,10,October,4,334.09,0.316561405609267,0.016761950372654075,37.121,371.21,328.48999999999995,Low,Profitable,Low
ORD-10520,2024-10-10,Linda Weber,Corporate,Japan,Asia Pacific,Furniture,Corner L-Shaped Desk,10,345.3,20,2762.4,32.74,657.86,Credit Card,2024,10,October,4,2762.4,0.23814798725745728,0.011852012742542717,690.6,3453.0,2729.6600000000003,High,Profitable,Medium
ORD-10877,2024-10-10,Yuki Sharma,Corporate,Mexico,North America,Clothing & Accessories,Leather Belt Classic,3,51.23,25,115.27,9.6,28.82,Cash on Delivery,2024,10,October,4,115.27,0.2500216882102889,0.08328272750932593,38.4225,153.69,105.67,Medium,Profitable,High
ORD-11475,2024-10-10,Maria Yamamoto,Consumer,China,Asia Pacific,Furniture,Monitor Riser Wood,8,35.17,5,267.29,25.72,72.75,Credit Card,2024,10,October,4,267.29,0.2721762879269707,0.09622507388978262,14.068000000000001,281.36,241.57000000000002,High,Profitable,Low
ORD-10523,2024-10-11,Omar Jackson,Home Office,Canada,North America,Clothing & Accessories,Polarized Sunglasses,2,66.94,0,133.88,9.12,57.82,PayPal,2024,10,October,4,133.88,0.4318792948909471,0.06812070510905288,0.0,133.88,124.75999999999999,Low,Profitable,No Discount
ORD-10833,2024-10-11,Michael Ferrari,Consumer,Italy,Europe,Technology,Tablet Stand Holder,1,26.72,0,26.72,9.04,2.98,Credit Card,2024,10,October,4,26.72,0.11152694610778444,0.3383233532934132,0.0,26.72,17.68,Low,Profitable,No Discount
ORD-10871,2024-10-11,Nadia Wang,Consumer,Spain,Europe,Furniture,Folding Table Portable,9,115.8,20,833.76,26.5,181.94,Bank Transfer,2024,10,October,4,833.76,0.21821627326808674,0.03178372673191326,208.44000000000003,1042.2,807.26,High,Profitable,Medium
ORD-11209,2024-10-11,Nadia Martinez,Corporate,Mexico,North America,Office Supplies,Paper Clips Box 500pc,2,9.28,20,14.85,8.04,-1.54,Credit Card,2024,10,October,4,14.85,-0.10370370370370371,0.5414141414141413,3.7119999999999997,18.56,6.8100000000000005,Low,Loss-Making,Medium
ORD-11542,2024-10-11,Raj Schmidt,Consumer,China,Asia Pacific,Office Supplies,Premium Notebook Set A5,3,17.78,0,53.34,13.47,15.87,Credit Card,2024,10,October,4,53.34,0.2975253093363329,0.2525309336332958,0.0,53.34,39.870000000000005,Medium,Profitable,No Discount
ORD-11783,2024-10-13,Li Miller,Consumer,United Kingdom,Europe,Furniture,Ergonomic Office Chair,4,275.12,5,1045.46,13.94,371.23,PayPal,2024,10,October,4,1045.46,0.35508771258584737,0.013333843475599258,55.024,1100.48,1031.52,Medium,Profitable,Low
ORD-11994,2024-10-13,Richard Santos,Consumer,India,Asia Pacific,Technology,Webcam HD 1080p,5,53.38,10,240.21,11.59,81.82,Bank Transfer,2024,10,October,4,240.21,0.34061862536946835,0.04824944839931726,26.690000000000005,266.90000000000003,228.62,Medium,Profitable,Low
ORD-10391,2024-10-14,Jessica Taylor,Consumer,UAE,Middle East & Africa,Clothing & Accessories,Polarized Sunglasses,2,77.59,10,139.66,15.29,46.78,PayPal,2024,10,October,4,139.66,0.3349563224974939,0.10948016611771444,15.518,155.18,124.37,Low,Profitable,Low
ORD-11714,2024-10-14,Wei Li,Consumer,China,Asia Pacific,Office Supplies,Highlighters Neon Pack 6,6,7.0,5,39.9,18.09,2.91,Credit Card,2024,10,October,4,39.9,0.07293233082706768,0.45338345864661656,2.1,42.0,21.81,High,Profitable,Low
ORD-11851,2024-10-14,Patricia Santos,Home Office,China,Asia Pacific,Clothing & Accessories,Leather Wallet Minimalist,1,61.38,10,55.24,10.68,13.87,Cash on Delivery,2024,10,October,4,55.24,0.251086169442433,0.19333816075307747,6.138000000000001,61.38,44.56,Low,Profitable,Low
ORD-10162,2024-10-15,Linda Rodriguez,Corporate,Mexico,North America,Office Supplies,Whiteboard Markers Set 8,7,9.79,30,47.97,15.8,1.33,PayPal,2024,10,October,4,47.97,0.027725661872003336,0.32937252449447574,20.559,68.53,32.17,High,Profitable,High
ORD-10416,2024-10-15,Wei Khan,Consumer,Mexico,North America,Office Supplies,Ballpoint Pen Pack 12,1,8.54,0,8.54,7.42,-2.72,PayPal,2024,10,October,4,8.54,-0.31850117096018743,0.8688524590163935,0.0,8.54,1.1199999999999992,Low,Loss-Making,No Discount
ORD-10038,2024-10-16,Kenji Jones,Corporate,Canada,North America,Clothing & Accessories,Cotton Formal Shirt,1,26.92,15,22.88,6.91,2.51,Credit Card,2024,10,October,4,22.88,0.1097027972027972,0.30201048951048953,4.038,26.92,15.969999999999999,Low,Profitable,Medium
ORD-10168,2024-10-17,Isabella Schmidt,Consumer,Argentina,South America,Clothing & Accessories,Wool Blend Scarf,1,29.08,15,24.72,11.98,-1.8,Credit Card,2024,10,October,4,24.72,-0.07281553398058253,0.4846278317152104,4.361999999999999,29.08,12.739999999999998,Low,Loss-Making,Medium
ORD-10580,2024-10-17,Maria Johnson,Corporate,United States,North America,Technology,Webcam HD 1080p,9,45.48,20,327.46,10.43,91.9,Credit Card,2024,10,October,4,327.46,0.2806449642704453,0.03185121846943138,81.864,409.32,317.03,High,Profitable,Medium
ORD-11269,2024-10-17,Sophie Johansson,Corporate,Saudi Arabia,Middle East & Africa,Office Supplies,Paper Clips Box 500pc,1,4.87,15,4.14,12.43,-10.48,Bank Transfer,2024,10,October,4,4.14,-2.531400966183575,3.002415458937198,0.7305,4.87,-8.29,Low,Loss-Making,Medium
ORD-11341,2024-10-18,Li Müller,Corporate,Japan,Asia Pacific,Technology,Tablet Stand Holder,3,19.93,25,44.84,13.57,-1.61,Credit Card,2024,10,October,4,44.84,-0.03590544157002676,0.3026315789473684,14.9475,59.79,31.270000000000003,Medium,Loss-Making,High
ORD-10939,2024-10-19,Lucas Park,Consumer,Saudi Arabia,Middle East & Africa,Furniture,Corner L-Shaped Desk,1,239.53,25,179.65,12.02,23.91,PayPal,2024,10,October,4,179.65,0.13309212357361536,0.06690787642638463,59.8825,239.53,167.63,Low,Profitable,High
ORD-11623,2024-10-19,Ivan Romano,Consumer,China,Asia Pacific,Office Supplies,Stapler Full-Size,1,17.33,25,13.0,11.28,-6.08,Credit Card,2024,10,October,4,13.0,-0.4676923076923077,0.8676923076923077,4.3325,17.33,1.7200000000000006,Low,Loss-Making,High
ORD-11874,2024-10-19,Thomas Johnson,Corporate,United States,North America,Furniture,Ergonomic Office Chair,1,292.37,15,248.51,5.62,67.47,Credit Card,2024,10,October,4,248.51,0.2714981288479337,0.02261478411331536,43.8555,292.37,242.89,Low,Profitable,Medium
ORD-11864,2024-10-21,Zara Hassan,Consumer,United States,North America,Office Supplies,Desk Calendar 2025,1,13.36,0,13.36,7.32,0.03,Credit Card,2024,10,October,4,13.36,0.002245508982035928,0.5479041916167665,0.0,13.36,6.039999999999999,Low,Profitable,No Discount
ORD-10540,2024-10-23,Thomas Jackson,Home Office,South Africa,Middle East & Africa,Office Supplies,Ballpoint Pen Pack 12,3,12.11,0,36.33,14.03,5.95,Credit Card,2024,10,October,4,36.33,0.16377649325626206,0.3861822185521607,0.0,36.33,22.299999999999997,Medium,Profitable,No Discount
ORD-11054,2024-10-23,Ingrid Martinez,Home Office,Canada,North America,Furniture,Mesh Back Task Chair,5,94.04,5,446.69,14.2,150.37,PayPal,2024,10,October,4,446.69,0.33663166849492937,0.03178938413664958,23.510000000000005,470.20000000000005,432.49,Medium,Profitable,Low
ORD-10443,2024-10-24,Elizabeth Patel,Consumer,Argentina,South America,Technology,Laptop Stand Adjustable,1,40.25,5,38.24,12.49,3.61,Credit Card,2024,10,October,4,38.24,0.09440376569037656,0.3266213389121339,2.0125,40.25,25.75,Low,Profitable,Low
ORD-10449,2024-10-24,Susan Patel,Corporate,Italy,Europe,Technology,Tablet Stand Holder,2,24.54,15,41.72,10.57,4.16,PayPal,2024,10,October,4,41.72,0.09971236816874401,0.2533557046979866,7.361999999999999,49.08,31.15,Low,Profitable,Medium
ORD-11822,2024-10-25,Hanna Thomas,Corporate,Germany,Europe,Technology,Portable External SSD 1TB,2,96.97,15,164.85,8.99,49.19,PayPal,2024,10,October,4,164.85,0.2983924780103124,0.05453442523506218,29.090999999999998,193.94,155.85999999999999,Low,Profitable,Medium
ORD-11836,2024-10-25,Richard Jackson,Home Office,United Kingdom,Europe,Office Supplies,Ballpoint Pen Pack 12,7,16.12,15,95.91,12.12,33.01,Cash on Delivery,2024,10,October,4,95.91,0.3441768324470858,0.12636847044103847,16.926,112.84,83.78999999999999,High,Profitable,Medium
ORD-10453,2024-10-26,Olivia Nilsson,Home Office,Australia,Asia Pacific,Technology,Tablet Stand Holder,2,36.84,20,58.94,10.85,7.57,Credit Card,2024,10,October,4,58.94,0.1284356973193078,0.1840855106888361,14.736000000000002,73.68,48.089999999999996,Low,Profitable,Medium
ORD-10707,2024-10-26,Giulia Li,Consumer,South Africa,Middle East & Africa,Clothing & Accessories,Business Casual Blazer,1,130.63,20,104.5,11.85,27.34,Cash on Delivery,2024,10,October,4,104.5,0.2616267942583732,0.11339712918660287,26.126,130.63,92.65,Low,Profitable,Medium
ORD-11037,2024-10-26,Fatima Williams,Corporate,Italy,Europe,Clothing & Accessories,Polarized Sunglasses,7,46.74,10,294.46,12.49,118.38,Bank Transfer,2024,10,October,4,294.46,0.40202404401276914,0.04241662704611832,32.718,327.18,281.96999999999997,High,Profitable,Low
ORD-11807,2024-10-26,Amina Harris,Consumer,United States,North America,Technology,Laptop Stand Adjustable,2,38.76,5,73.64,6.68,24.32,Credit Card,2024,10,October,4,73.64,0.3302552960347637,0.09071156979902227,3.876,77.52,66.96000000000001,Low,Profitable,Low
ORD-10088,2024-10-27,David Rodriguez,Consumer,South Korea,Asia Pacific,Furniture,Folding Table Portable,3,87.75,10,236.93,11.1,67.88,Bank Transfer,2024,10,October,4,236.93,0.28649812180812895,0.046849280378170766,26.325000000000003,263.25,225.83,Medium,Profitable,Low
ORD-10693,2024-10-27,Hanna Weber,Corporate,China,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,8,10.52,20,67.33,19.22,10.24,Credit Card,2024,10,October,4,67.33,0.1520867369671766,0.2854596762215951,16.832,84.16,48.11,High,Profitable,Medium
ORD-10912,2024-10-27,William Ferrari,Corporate,United Kingdom,Europe,Office Supplies,Desk Calendar 2025,3,13.97,0,41.91,10.72,12.33,Bank Transfer,2024,10,October,4,41.91,0.294201861130995,0.2557862085421141,0.0,41.910000000000004,31.189999999999998,Medium,Profitable,No Discount
ORD-11170,2024-10-27,Ava Miller,Consumer,China,Asia Pacific,Technology,Webcam HD 1080p,5,51.41,5,244.2,16.43,86.39,PayPal,2024,10,October,4,244.2,0.3537674037674038,0.06728091728091729,12.8525,257.04999999999995,227.76999999999998,Medium,Profitable,Low
ORD-11627,2024-10-27,Giulia Brown,Consumer,Spain,Europe,Technology,Tablet Stand Holder,4,23.76,0,95.04,14.61,28.16,Cash on Delivery,2024,10,October,4,95.04,0.2962962962962963,0.15372474747474746,0.0,95.04,80.43,Medium,Profitable,No Discount
ORD-11615,2024-10-28,Marco Rodriguez,Consumer,Australia,Asia Pacific,Clothing & Accessories,Silk Tie Collection,1,47.84,5,45.45,11.34,10.19,PayPal,2024,10,October,4,45.45,0.22420242024202416,0.24950495049504948,2.3920000000000003,47.84,34.11,Low,Profitable,Low
ORD-11267,2024-10-29,Li Rossi,Corporate,Brazil,South America,Technology,USB-C Hub Multiport Adapter,3,45.95,15,117.17,15.95,25.4,Cash on Delivery,2024,10,October,4,117.17,0.2167790390031578,0.13612699496458136,20.677500000000002,137.85000000000002,101.22,Medium,Profitable,Medium
ORD-11455,2024-10-29,Omar Thomas,Consumer,Italy,Europe,Clothing & Accessories,Sports Water Bottle 750ml,7,16.16,0,113.12,13.07,43.49,Bank Transfer,2024,10,October,4,113.12,0.38445898161244696,0.11554101838755304,0.0,113.12,100.05000000000001,High,Profitable,No Discount
ORD-10659,2024-10-30,Barbara Miller,Consumer,China,Asia Pacific,Clothing & Accessories,Canvas Messenger Bag,2,39.32,5,74.71,13.59,21.8,Credit Card,2024,10,October,4,74.71,0.29179494043635396,0.18190335965734172,3.9320000000000004,78.64,61.11999999999999,Low,Profitable,Low
ORD-10944,2024-10-30,Mary White,Consumer,United States,North America,Furniture,Filing Cabinet 3-Drawer,3,210.89,5,601.04,11.78,209.66,Cash on Delivery,2024,10,October,4,601.04,0.3488286969253294,0.019599361107413817,31.633499999999998,632.67,589.26,Medium,Profitable,Low
ORD-11319,2024-10-30,Raj Sato,Corporate,Brazil,South America,Office Supplies,Binder Clips Assorted 48pc,9,11.89,10,96.31,25.6,22.56,PayPal,2024,10,October,4,96.31,0.2342435884124182,0.26580832727650294,10.701,107.01,70.71000000000001,High,Profitable,Low
ORD-10217,2024-10-31,Layla Garcia,Corporate,United States,North America,Furniture,Standing Desk Converter,2,177.54,25,266.31,6.95,46.31,Credit Card,2024,10,October,4,266.31,0.17389508467575382,0.026097405279561413,88.77,355.08,259.36,Low,Profitable,High
ORD-10621,2024-10-31,David Schmidt,Consumer,Germany,Europe,Clothing & Accessories,Polarized Sunglasses,12,42.25,0,507.0,23.04,230.46,Bank Transfer,2024,10,October,4,507.0,0.4545562130177515,0.04544378698224852,0.0,507.0,483.96,High,Profitable,No Discount
ORD-10765,2024-10-31,Priya Sato,Consumer,Spain,Europe,Office Supplies,Sticky Notes Multicolor 6-Pack,2,10.34,10,18.61,11.42,-2.12,Cash on Delivery,2024,10,October,4,18.61,-0.1139172487909726,0.6136485760343902,2.068,20.68,7.1899999999999995,Low,Loss-Making,Low
ORD-11451,2024-10-31,Carlos Davis,Home Office,Australia,Asia Pacific,Furniture,Floating Wall Shelves Set,2,54.34,10,97.81,11.65,20.95,Credit Card,2024,10,October,4,97.81,0.2141907780390553,0.11910847561599018,10.868000000000002,108.68,86.16,Low,Profitable,Low
ORD-11502,2024-10-31,Fatima Singh,Corporate,UAE,Middle East & Africa,Clothing & Accessories,Cotton Formal Shirt,12,61.78,5,704.29,20.35,313.26,PayPal,2024,10,October,4,704.29,0.44478836842777836,0.028894347498899603,37.068000000000005,741.36,683.9399999999999,High,Profitable,Low
ORD-11716,2024-10-31,Barbara Moreau,Home Office,South Africa,Middle East & Africa,Office Supplies,Desk Calendar 2025,2,17.35,0,34.7,14.15,4.94,PayPal,2024,10,October,4,34.7,0.14236311239193083,0.40778097982708933,0.0,34.7,20.550000000000004,Low,Profitable,No Discount
ORD-11618,2024-11-01,Christopher Fischer,Consumer,United Kingdom,Europe,Office Supplies,Highlighters Neon Pack 6,2,8.29,0,16.58,8.77,0.35,PayPal,2024,11,November,4,16.58,0.021109770808202654,0.528950542822678,0.0,16.58,7.809999999999999,Low,Profitable,No Discount
ORD-11146,2024-11-02,James Harris,Consumer,India,Asia Pacific,Furniture,Floating Wall Shelves Set,5,83.62,5,397.19,12.72,133.61,PayPal,2024,11,November,4,397.19,0.3363881265892898,0.03202497545255419,20.905,418.1,384.46999999999997,Medium,Profitable,Low
ORD-11252,2024-11-02,Layla Garcia,Consumer,France,Europe,Technology,Mechanical Gaming Keyboard,2,144.76,15,246.09,11.27,75.58,PayPal,2024,11,November,4,246.09,0.3071234101345036,0.04579625340322646,43.428,289.52,234.82,Low,Profitable,Medium
ORD-10389,2024-11-05,Ingrid Sato,Consumer,Canada,North America,Furniture,Bookshelf 5-Tier,1,88.95,5,84.5,7.1,24.03,Cash on Delivery,2024,11,November,4,84.5,0.28437869822485207,0.08402366863905325,4.447500000000001,88.95,77.4,Low,Profitable,Low
ORD-10405,2024-11-05,Zara Fischer,Consumer,India,Asia Pacific,Furniture,Floating Wall Shelves Set,1,44.69,0,44.69,10.64,7.24,Cash on Delivery,2024,11,November,4,44.69,0.1620049228015216,0.23808458268068922,0.0,44.69,34.05,Low,Profitable,No Discount
ORD-10539,2024-11-05,Chen Patel,Home Office,Japan,Asia Pacific,Clothing & Accessories,Travel Backpack 30L,2,106.07,10,190.93,12.94,71.92,Cash on Delivery,2024,11,November,4,190.93,0.3766825538155345,0.06777352956580945,21.214,212.14,177.99,Low,Profitable,Low
ORD-10924,2024-11-05,Sakura Ahmed,Corporate,United Kingdom,Europe,Furniture,Monitor Riser Wood,3,55.43,15,141.35,13.74,27.84,Cash on Delivery,2024,11,November,4,141.35,0.19695790590732226,0.09720551821719138,24.943499999999997,166.29,127.61,Medium,Profitable,Medium
ORD-11853,2024-11-05,Elizabeth Johnson,Home Office,Canada,North America,Technology,Laptop Stand Adjustable,7,58.73,0,411.11,19.17,165.83,Bank Transfer,2024,11,November,4,411.11,0.40337136046313643,0.04662985575636691,0.0,411.10999999999996,391.94,High,Profitable,No Discount
ORD-10061,2024-11-06,Ethan Sato,Consumer,China,Asia Pacific,Furniture,Corner L-Shaped Desk,9,215.11,15,1645.59,23.4,460.6,PayPal,2024,11,November,4,1645.59,0.2798996104740549,0.014219823892950248,290.3985,1935.9900000000002,1622.1899999999998,High,Profitable,Medium
ORD-10014,2024-11-07,Elizabeth Wang,Corporate,United States,North America,Technology,Mechanical Gaming Keyboard,3,86.2,10,232.74,10.84,79.67,Cash on Delivery,2024,11,November,4,232.74,0.3423133109908052,0.0465755778980837,25.860000000000003,258.6,221.9,Medium,Profitable,Low
ORD-10865,2024-11-07,Mia Laurent,Corporate,Germany,Europe,Clothing & Accessories,Leather Belt Classic,4,21.57,10,77.65,11.54,22.97,Credit Card,2024,11,November,4,77.65,0.29581455247907273,0.1486155827430779,8.628,86.28,66.11000000000001,Medium,Profitable,Low
ORD-11296,2024-11-07,Linda Thompson,Consumer,France,Europe,Office Supplies,Premium Notebook Set A5,5,20.84,0,104.2,15.39,41.92,PayPal,2024,11,November,4,104.2,0.4023032629558541,0.14769673704414588,0.0,104.2,88.81,Medium,Profitable,No Discount
ORD-10193,2024-11-08,Fatima Zhang,Consumer,United States,North America,Office Supplies,Highlighters Neon Pack 6,2,6.32,0,12.64,8.56,-1.61,PayPal,2024,11,November,4,12.64,-0.127373417721519,0.6772151898734178,0.0,12.64,4.08,Low,Loss-Making,No Discount
ORD-10433,2024-11-09,Mary Fischer,Consumer,Colombia,South America,Furniture,Monitor Riser Wood,1,40.91,20,32.73,12.0,-3.82,Bank Transfer,2024,11,November,4,32.73,-0.11671249618087383,0.3666361136571953,8.182,40.91,20.729999999999997,Low,Loss-Making,Medium
ORD-10638,2024-11-09,Hanna Sharma,Home Office,China,Asia Pacific,Furniture,Filing Cabinet 3-Drawer,8,171.68,10,1236.1,16.97,395.07,PayPal,2024,11,November,4,1236.1,0.31961006391068686,0.013728662729552626,137.34400000000002,1373.44,1219.1299999999999,High,Profitable,Low
ORD-10785,2024-11-09,Ayumi Laurent,Consumer,Argentina,South America,Furniture,Mesh Back Task Chair,2,288.51,0,577.02,13.32,217.49,Bank Transfer,2024,11,November,4,577.02,0.37691934421683826,0.02308412186752626,0.0,577.02,563.6999999999999,Low,Profitable,No Discount
ORD-10794,2024-11-09,Noah Ferrari,Consumer,Canada,North America,Clothing & Accessories,Cotton Formal Shirt,4,57.02,10,205.27,7.42,83.81,Credit Card,2024,11,November,4,205.27,0.4082915184878453,0.036147513031616896,22.808000000000003,228.08,197.85000000000002,Medium,Profitable,Low
ORD-11629,2024-11-09,Thomas Costa,Consumer,Italy,Europe,Clothing & Accessories,Leather Wallet Minimalist,3,58.15,5,165.73,14.36,64.14,PayPal,2024,11,November,4,165.73,0.3870150244373379,0.08664695589211369,8.7225,174.45,151.37,Medium,Profitable,Low
ORD-11790,2024-11-09,Wei Wang,Consumer,Japan,Asia Pacific,Office Supplies,Paper Clips Box 500pc,14,7.5,0,105.0,20.9,36.85,Credit Card,2024,11,November,4,105.0,0.35095238095238096,0.19904761904761903,0.0,105.0,84.1,High,Profitable,No Discount
ORD-10120,2024-11-10,Ali Hassan,Home Office,Mexico,North America,Technology,Webcam HD 1080p,2,56.22,5,106.82,9.83,35.15,Credit Card,2024,11,November,4,106.82,0.3290582287961056,0.09202396554952257,5.622,112.44,96.99,Low,Profitable,Low
ORD-10415,2024-11-13,Layla Williams,Corporate,Japan,Asia Pacific,Furniture,Ergonomic Office Chair,5,186.09,15,790.88,11.72,220.89,Bank Transfer,2024,11,November,4,790.88,0.279296479870524,0.014818935868905524,139.5675,930.45,779.16,Medium,Profitable,Medium
ORD-10633,2024-11-13,Wei Moreau,Consumer,Germany,Europe,Technology,Smart LED Desk Lamp,1,57.7,0,57.7,7.94,18.02,PayPal,2024,11,November,4,57.7,0.31230502599653376,0.13760831889081457,0.0,57.7,49.760000000000005,Low,Profitable,No Discount
ORD-10715,2024-11-14,Hans Miller,Home Office,United States,North America,Technology,Laptop Stand Adjustable,4,74.26,0,297.04,11.24,122.43,PayPal,2024,11,November,4,297.04,0.4121667115539995,0.03784002154591974,0.0,297.04,285.8,Medium,Profitable,No Discount
ORD-11371,2024-11-15,Omar Yamamoto,Home Office,France,Europe,Technology,Wireless Ergonomic Mouse,4,66.35,5,252.13,12.59,93.57,Credit Card,2024,11,November,4,252.13,0.3711180740094396,0.04993455756950779,13.27,265.4,239.54,Medium,Profitable,Low
ORD-11223,2024-11-16,Nadia Dubois,Consumer,United States,North America,Clothing & Accessories,Business Casual Blazer,1,45.27,5,43.01,6.72,13.65,Credit Card,2024,11,November,4,43.01,0.317368053940944,0.15624273424784935,2.2635,45.27,36.29,Low,Profitable,Low
